geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
GO:0043112	receptor metabolic process	http://amigo.geneontology.org/amigo/term/GO:0043112	0.2877028232450205	1.179537158300493	0.1676190476190476	0.20934105215848656	70	./Project_wg_result1739092074_GSEA/GO_0043112.png	19	8934;8898;6622;5190;5641;50852;55614;9341;5771;1020;55111;84133;27065;116985;29116;1509;387849;125058;22876	ARAP1;CDK5;CTSD;INPP5F;KIF16B;LGMN;MTMR2;MYLIP;NSG1;PEX6;PLEKHJ1;PTPN2;RAB29;REP15;SNCA;TBC1D16;TRAT1;VAMP3;ZNRF3
GO:0051169	nuclear transport	http://amigo.geneontology.org/amigo/term/GO:0051169	0.22909371619792565	1.178591094949939	0.08007448789571694	0.2098794206010581	316	./Project_wg_result1739092074_GSEA/GO_0051169.png	84	10155;3458;126549;65083;2332;7341;5566;5571;7175;11331;3313;90865;2932;3621;3692;652;4321;23435;55374;6788;8480;55706;7295;79711;948;6469;1027;11315;3836;51366;4193;5295;1959;11261;2621;23401;3320;5905;8841;80149;29969;54890;51277;580;23225;1020;54830;9478;347;4435;8882;55929;26263;5903;57122;23633;9349;6059;3842;51496;23649;161424;9887;51501;10762;11142;5743;2254;84268;57187;8888;55781;2733;5976;22794;8106;9972;29118;60468;55677;1434;4763;56478;10628	ABCE1;ALKBH5;ANKLE1;APOD;BACH2;BARD1;BMP4;CABP1;CASC3;CD36;CDK5;CDKN1B;CHP1;CITED1;CSE1L;CTDSPL2;DDX25;DMAP1;DNAJC27;EGR2;EIF4ENIF1;EIF6;FBXO22;FGF9;FMR1;FRAT2;GAS6;GLE1;GSK3B;HDAC3;HIKESHI;HSP90AA1;HSPA9;IFNG;IL33;ING1;IPO4;IWS1;KPNA1;KPNA6;MCM3AP;MDFIC;MDM2;MMP12;NDC1;NF1;NOL6;NOP9;NUP107;NUP153;NUP210;NUP50;NUP62CL;PABPN1;PARK7;PHB2;PIK3R1;PKIG;POLA2;PRKACA;PRKAG1;PTGS2;RAE1;RANBP2;RANGAP1;RIOK2;RPAIN;RPL23;SHH;SMG7;STK3;SUMO1;TARDBP;THOC2;TMCO6;TNPO1;TPR;TRIM28;TXN;TXNIP;UBR5;UPF1;ZC3H12A;ZPR1
GO:0061448	connective tissue development	http://amigo.geneontology.org/amigo/term/GO:0061448	0.2322639790881582	1.1767467134042837	0.09164969450101833	0.21206300655755697	271	./Project_wg_result1739092074_GSEA/GO_0061448.png	68	649;7474;3400;2249;653;583;157680;112744;51738;3690;57561;658;7481;91461;1833;1958;6591;3549;652;7494;8313;7704;30812;3202;6097;4487;7298;5925;23411;64641;8372;9241;8648;4090;9971;6662;4488;657;1280;6423;4092;2261;10891;3373;55553;142;265;5744;2247;9421;340260;2254;8609;3292;10499;1836;9321;85477;5915;4617;659;392255;4969;3570;1311;2690;2297;4023	AMELX;ARRDC3;AXIN2;BBS2;BMP1;BMP4;BMP5;BMPR1A;BMPR1B;BMPR2;COL2A1;COMP;EBF2;EGR1;EPYC;FGF2;FGF4;FGF9;FGFR3;FOXD1;GDF6;GHR;GHRL;HAND1;HOXA5;HSD17B1;HYAL1;HYAL3;ID4;IHH;IL17F;IL6R;ITGB3;KLF7;LPL;MSX1;MSX2;MYF5;NCOA1;NCOA2;NOG;NR1H4;OGN;PARP1;PKDCC;PPARGC1A;PTHLH;RARB;RB1;RORC;SCIN;SFRP2;SIRT1;SLC26A2;SMAD5;SMAD7;SNAI2;SOX6;SOX8;SOX9;TRIP11;TYMS;UNCX;VPS13B;WNT11;WNT5A;XBP1;ZBTB16
GO:0031098	stress-activated protein kinase signaling cascade	http://amigo.geneontology.org/amigo/term/GO:0031098	0.23721126858814884	1.1754361254706818	0.09818181818181818	0.21225057641183348	235	./Project_wg_result1739092074_GSEA/GO_0031098.png	48	10550;7474;3654;5608;7124;5601;177;259;29108;222643;1956;5734;939;4221;355;652;3276;1410;5345;6788;9459;2150;6416;26191;9611;23043;7098;2185;54986;2308;51135;8841;80149;29969;10125;5594;4216;54106;7099;5602;7430;7538;5600;859;55872;57551;4067;11184	AGER;AMBP;ARHGEF6;ARL6IP5;BMP4;CAV3;CD27;CRYAB;EGFR;EZR;F2RL1;FAS;FOXO1;HDAC3;IRAK1;IRAK4;LYN;MAP2K4;MAP2K6;MAP3K4;MAP4K1;MAPK1;MAPK10;MAPK11;MAPK9;MDFIC;MEN1;NCOR1;PBK;PRMT1;PTGER4;PTK2B;PTPN22;PYCARD;RASGRP1;SERPINF2;STK3;TAOK1;TLR3;TLR4;TLR9;TNF;TNIK;ULK4;UNC5CL;WNT5A;ZC3H12A;ZFP36
GO:0006898	receptor-mediated endocytosis	http://amigo.geneontology.org/amigo/term/GO:0006898	0.23585086344159611	1.1755454370547964	0.09640831758034027	0.21313485228858656	247	./Project_wg_result1739092074_GSEA/GO_0006898.png	68	89780;408;4360;975;2332;3690;9094;8898;3351;1213;6622;59283;3565;9370;10244;10203;347730;163;8301;5291;718;3077;634;948;1950;155;1175;55788;7037;84062;1813;4983;3688;6311;9214;201176;1803;9463;84896;7430;2207;4035;26119;859;10332;928;6441;1201;345;9784;2885;9026;23345;4043;6363;11031;50618;219931;10859;5336;156;200576;1785;3208;55716;85439;11037;22876	ADIPOQ;ADRB3;AP2B1;AP2S1;APOC3;ARHGAP27;ARRB1;ATAD1;ATXN2;C3;CACNG8;CALCRL;CAV3;CCL19;CD36;CD81;CD9;CEACAM1;CLEC4M;CLN3;CLTC;DNM2;DPP4;DRD2;DTNBP1;EGF;EZR;FCER1G;FCMR;FMR1;GRB2;GRK2;HFE;HIP1R;HPCA;HTR1B;IL4;INPP5F;ITGB1;ITGB3;ITSN2;LDLRAP1;LILRB1;LMBR1L;LMBRD1;LRP1;LRPAP1;LRRTM1;MRC1;MTMR2;OPHN1;PICALM;PICK1;PIK3CB;PIKFYVE;PLCG2;RAB31;RABEPK;SFTPD;SNCA;SNX17;STON1;STON2;SYNE1;TFRC;TPCN2;UNC119;WNT3A
GO:0045165	cell fate commitment	http://amigo.geneontology.org/amigo/term/GO:0045165	0.2318421978709979	1.1729633818317273	0.10465116279069768	0.21566964450799364	280	./Project_wg_result1739092074_GSEA/GO_0045165.png	72	7474;89780;50943;149233;9646;7080;6495;7481;79577;89870;114836;55079;4838;3549;652;639;30812;2736;5629;9314;64641;10919;3398;6469;6928;4087;6934;8829;6926;3688;3569;168620;50945;4090;7148;6662;4286;2263;657;10890;6423;9095;90;2624;58158;7005;55553;7484;2247;9021;5080;3280;4063;9496;6913;4089;2290;9573;7472;9112;4617;1108;4762;3570;26524;2138;5931;8324;64919;56603;1746;3714	ACVR1;BCL11B;BHLHA15;BMP4;BMPR1A;CDC73;CHD4;CTR9;CYP26B1;DLX2;EBF2;EHMT2;EYA1;FEZF2;FGF2;FGFR2;FOXG1;FOXP3;FZD7;GATA2;GDF3;GLI2;HES1;HNF1B;ID2;IHH;IL23R;IL6;IL6R;ITGB1;JAG2;KLF4;LATS2;LY9;MITF;MTA1;MYF5;NEUROD4;NEUROG1;NKX2-1;NODAL;NRP1;PAX6;PRDM1;PROX1;RAB10;RBBP7;SFRP2;SHH;SIX1;SLAMF6;SMAD2;SMAD4;SMAD5;SOCS3;SOX6;SOX8;SOX9;TBX15;TBX19;TBX22;TBX3;TBX4;TCF7L2;TEAD3;TNXB;TRIM15;WNT11;WNT2;WNT3A;WNT5A;WNT9B
GO:0007626	locomotory behavior	http://amigo.geneontology.org/amigo/term/GO:0007626	0.23972172938477074	1.1707159294898088	0.11538461538461539	0.21875166919356892	199	./Project_wg_result1739092074_GSEA/GO_0007626.png	43	1143;6531;6623;372;7080;2257;57561;27306;1621;320;55079;1958;4987;6622;4923;9099;3235;51168;347730;4669;2395;9611;3398;460;11315;55636;1813;129521;2784;1600;894;2571;55737;1803;1392;1949;7111;4887;1136;2668;57731;6648;64072	APBA1;ARCN1;ARRDC3;ASTN1;CCND2;CDH23;CHD7;CHRNA3;CHRNB4;CRH;DAB1;DBH;DPP4;DRD2;EFNB3;EGR1;FEZF2;FGF12;FXN;GAD1;GDNF;GNB3;HOXD9;HPGDS;ID2;LRRTM1;MYO15A;NAGLU;NCOR1;NKX2-1;NMS;NPY2R;NTSR1;OPRL1;PARK7;SLC6A3;SNCA;SNCG;SOD2;SPTBN4;TMOD1;USP2;VPS35
GO:0034329	cell junction assembly	http://amigo.geneontology.org/amigo/term/GO:0034329	0.22097570771485742	1.1697051858051015	0.076171875	0.21963630364663544	433	./Project_wg_result1739092074_GSEA/GO_0034329.png	82	7474;89780;6385;5586;8128;7124;4915;137075;8861;9071;8934;5566;51738;3690;5908;6495;7481;2697;78999;10507;6591;114798;6622;347730;3605;5796;9379;7205;22883;389941;27067;23394;24146;26050;90102;149461;26047;50848;441381;8829;1813;4983;10395;829;2185;5010;27286;9971;8777;1013;5747;183;55737;25;51208;9080;1000;7082;2048;4092;29984;5872;1020;9647;347;56126;54674;51225;266727;3673;158038;928;389;23768;1949;56131;1969;5317;88;9270;9746;2895	ABI3;ABL1;ACTN2;ADNP;AGT;APOD;C1QL3;CAPZA1;CD9;CDH15;CDH2;CDK5;CLDN10;CLDN11;CLDN15;CLDN18;CLDN19;CLDN23;CLDN9;CLSTN1;CLSTN3;CNTNAP2;DLC1;DRD2;EFNB3;EPHA2;EPHB2;F11R;FLRT2;GHRL;GJA1;GRID2;IL17A;ITGA2;ITGB1BP1;ITGB3;LDB1;LINGO2;LRFN4;LRRC24;LRRN3;LRRTM1;MDGA1;MPDZ;NR1H4;NRP1;NRXN2;NTRK2;OPHN1;PCDHB10;PCDHB4;PHLDB2;PKN2;PKP1;PPM1F;PRKACA;PTK2;PTK2B;PTPRK;RAB13;RAB29;RAP1B;RHOC;RHOD;SDC4;SEMA4D;SIX1;SLITRK1;SLITRK5;SMAD7;SNAI2;SNCA;SRPX2;ST8SIA2;STAU2;TJP1;TNF;TRIP6;VPS35;WNT11;WNT3A;WNT5A
GO:0007346	regulation of mitotic cell cycle	http://amigo.geneontology.org/amigo/term/GO:0007346	0.22026852665587607	1.1685720015051049	0.0817490494296578	0.22072580842504372	472	./Project_wg_result1739092074_GSEA/GO_0007346.png	105	8379;2146;9088;4824;5586;3479;7124;57026;6240;5017;604;7175;5777;10111;3192;11331;3297;79577;1956;25970;51143;472;652;9099;11073;25847;79960;990;5962;9314;8881;5925;3275;23411;9735;5641;28984;197342;6601;4683;3398;157313;1027;1950;2177;4193;8720;25793;5883;940;641;54984;65123;7023;27183;80198;25959;219736;10950;8289;9810;1030;26271;80174;8841;1032;55755;894;6595;25;580;4085;146956;1620;84446;90;994;900;3373;55367;57551;7161;27133;6198;22933;5889;63967;79027;23236;3280;10795;1018;51412;9183;6599;10217;415116;1063;79866;79915;55781;2290;147841;2765;1543	ABL1;ACTL6B;ACVR1;ANAPC13;ARID1A;ATAD5;ATM;BARD1;BCL6;BLM;BMP4;BORA;BRINP1;BRSK1;BTG3;CCND2;CCNG1;CD28;CDC16;CDC25B;CDC6;CDC73;CDCA2;CDK3;CDK5RAP2;CDKN1B;CDKN2B;CDKN2D;CENPF;CLSPN;CTDSPL;CYP1A1;DBF4B;DYNC1LI1;EGF;EGFR;EME1;EME2;EZH2;FANCD2;FBXO5;FBXO7;FOXG1;GML;HDAC3;HES1;HNRNPU;HSF1;HYAL1;ID2;IGF1;INTS3;JADE1;KANK2;KCNH5;KLF4;KNTC1;LGMN;MAD1L1;MAD2L1;MBTPS1;MDM2;MUS81;NBN;NKX3-1;OVOL1;PDXP;PHB2;PIDD1;PIM3;PINX1;PKMYT1;PKN2;PLCB1;PRMT2;PTPN6;RAD50;RAD51C;RAD9A;RB1;RDX;RGCC;RIOK2;RNF40;RPS6KB1;RRM1;SH2B1;SIRT1;SIRT2;SMARCA2;SMARCC1;SMARCC2;SPC24;STOX1;TAOK1;TFAP4;TNF;TOPBP1;TP73;TPR;USP2;VPS4A;ZNF268;ZNF655;ZW10
GO:0031331	positive regulation of cellular catabolic process	http://amigo.geneontology.org/amigo/term/GO:0031331	0.22780876500107378	1.1675194727969214	0.11284046692607004	0.2214504002076628	307	./Project_wg_result1739092074_GSEA/GO_0031331.png	55	581;3479;11043;7124;3458;148022;3192;3064;8723;3297;51010;2932;149041;472;6622;3565;1634;572;23435;1797;83667;27244;3667;23530;27161;5291;8660;23411;53373;3456;11315;2309;25793;292;10206;3569;55571;22930;55054;23367;2308;80149;8850;54890;2168;25782;54106;8087;7538;29763;57721;112574;203228;399664;225	ABCD2;AGO2;ALKBH5;ATG16L1;ATM;BAD;BAX;C9orf72;CNOT11;DCN;DXO;EXOSC3;FABP1;FBXO7;FOXO1;FOXO3;FXR1;GSK3B;HNRNPU;HSF1;HTT;IFNB1;IFNG;IGF1;IL4;IL6;IRS1;IRS2;KAT2B;LARP1;METTL14;MEX3D;MID2;NNT;PACSIN3;PARK7;PIK3CB;RAB3GAP1;RAB3GAP2;RC3H1;SESN1;SESN2;SIRT1;SLC25A5;SNCA;SNX18;SNX4;TARDBP;TICAM1;TLR9;TNF;TPCN1;TRIM13;ZC3H12A;ZFP36
GO:0019221	cytokine-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0019221	0.21813735393858824	1.166884584584509	0.07954545454545454	0.22153845205665193	485	./Project_wg_result1739092074_GSEA/GO_0019221.png	73	53833;11240;7474;7850;3654;286430;7124;149233;3458;84522;9646;10581;583;5566;1524;112744;2921;5777;9173;29108;282617;146722;5008;90865;3611;1958;6091;355;1439;6376;2840;3565;58985;2532;9370;3627;572;4321;8638;3303;171389;64332;10288;2672;3605;4283;3667;2150;23411;634;3456;6375;9447;10936;9353;6359;5295;2309;2859;7293;53832;2621;5771;79602;3569;10663;246330;7128;2185;8792;51588;9971;51135	ACKR1;ADIPOQ;ADIPOR2;AIM2;BAD;BBS2;CCL15;CD300LF;CEACAM1;CSF2RB;CTR9;CX3CL1;CX3CR1;CXCL10;CXCL3;CXCL9;CXCR6;EGR1;F2RL1;FAS;FOXO3;GAS6;GFI1;GPR17;GPR35;GPR75;HSPA1A;IFITM2;IFNB1;IFNG;IFNL3;IL17A;IL17F;IL1R2;IL1RL1;IL20RA;IL20RB;IL22RA1;IL23R;IL33;IL4;IL6;ILK;IRAK1;IRAK4;IRS1;JAGN1;LILRB2;MMP12;NFKBIZ;NLRP2B;NLRP6;NR1H4;OASL;OSM;PADI2;PELI3;PIAS4;PIK3R1;PRKACA;PTK2B;PTPN2;PTPN6;PYCARD;ROBO1;SIRT1;SLIT2;TNF;TNFAIP3;TNFRSF11A;TNFRSF4;WNT5A;XCL1
GO:0072001	renal system development	http://amigo.geneontology.org/amigo/term/GO:0072001	-0.22606195875463997	-1.1681075118318824	0.08870967741935484	0.22207404884026102	323	./Project_wg_result1739092074_GSEA/GO_0072001.png	64	4643;8692;10252;26146;54475;7422;38;8826;84662;5972;7541;5530;26249;4318;4609;26108;5950;79902;11064;5979;9863;4070;11020;655;171023;5156;6772;56998;130497;255743;64412;1910;947;4774;26585;6092;9500;59;5154;84623;5155;596;3976;5175;8772;84445;5914;4086;1312;201163;7849;3037;6422;27302;54361;1739;2294;1499;64321;9104;120892;4088;284;65266	ACAT1;ACTA2;ANGPT1;ASXL1;BCL2;BMP10;BMP7;CD34;CNTRL;COMT;CTNNB1;CTNNBIP1;DLG1;EDNRB;FADD;FLCN;FOXF1;GLIS2;GREM1;GZF1;HAS2;HYAL2;IFT27;IQGAP1;KIRREL3;KLHL3;LIF;LRRK2;LZTS2;MAGED1;MAGI2;MMP9;MYC;MYO1E;NFIA;NLE1;NPNT;NUP85;OSR1;PAX8;PDGFA;PDGFB;PDGFRA;PECAM1;PPP3CA;PYGO1;RARA;RBP4;REN;RET;RGN;ROBO2;SFRP1;SMAD1;SMAD3;SOX17;SPRY1;STAT1;TACSTD2;TRAF3IP1;VEGFA;WNK4;WNT4;ZBTB14
GO:1901293	nucleoside phosphate biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:1901293	-0.22886284637838616	-1.1685446796577001	0.09166666666666666	0.2225571028302961	246	./Project_wg_result1739092074_GSEA/GO_1901293.png	75	79877;4729;6576;56474;374291;318;80025;29922;203;158;4700;133686;10201;4715;2977;23057;54898;7371;4701;3988;4878;84875;4698;2182;65018;111;5636;79717;114;2986;3615;50484;7415;4712;65220;83401;1633;64802;1716;221264;5163;51079;8050;23205;4724;4837;4879;38;353;11001;55022;5198;471;4723;23417;115;3948;197322;4731;130013;27231;50808;169355;100;4880;3620;5538;107;10135;4882;201163;6470;132;554235;978	ACAT1;ACMSD;ACSBG1;ACSF3;ACSL4;ADA;ADCY1;ADCY5;ADCY8;ADCY9;ADK;ADSL;AK1;AK3;AK9;APRT;ASPDH;ATIC;CDA;CTPS2;DCAKD;DCK;DGUOK;ELOVL2;ELOVL3;FLCN;GUCY1A2;GUCY2F;IDO1;IDO2;IMPDH2;LDHC;LIPA;MLYCD;NADK;NADK2;NAMPT;NDUFA13;NDUFA5;NDUFA6;NDUFA7;NDUFB6;NDUFB9;NDUFS4;NDUFS7;NDUFV1;NDUFV2;NDUFV3;NME6;NME7;NMNAT1;NMNAT2;NMRK2;NNMT;NPPA;NPPB;NPPC;NPR2;NUDT2;PANK2;PARP10;PDHX;PDK1;PFAS;PID1;PINK1;PPCS;PPT1;PRPSAP2;RRM2B;SHMT1;SLC25A1;SLC27A2;UCK2;VCP
GO:0006690	icosanoid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006690	-0.25641896512611606	-1.1669448420768853	0.16844349680170576	0.22287793305660997	117	./Project_wg_result1739092074_GSEA/GO_0006690.png	25	525;59344;10464;1562;8644;2678;4051;64174;1564;3553;4258;1565;221955;972;5742;7097;11343;8529;1312;5730;2950;57406;9536;301;4282	ABHD6;AKR1C3;ALOXE3;ANXA1;ATP6V1B1;CD74;COMT;CYP2C18;CYP2D6;CYP2D7;CYP4F2;CYP4F3;DAGLB;DPEP2;GGT1;GSTP1;IL1B;MGLL;MGST2;MIF;PIBF1;PTGDS;PTGES;PTGS1;TLR2
GO:0048013	ephrin receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0048013	-0.30362117148286794	-1.1702335428927029	0.2150101419878296	0.22309820971630087	50	./Project_wg_result1739092074_GSEA/GO_0048013.png	20	2046;1945;2534;2043;5058;4313;3516;8440;1948;1947;285220;4914;4318;284656;2041;1942;8851;8997;28964;5781	CDK5R1;EFNA1;EFNA4;EFNB1;EFNB2;EPHA1;EPHA10;EPHA4;EPHA6;EPHA8;FYN;GIT1;KALRN;MMP2;MMP9;NCK2;NTRK1;PAK1;PTPN11;RBPJ
GO:0016050	vesicle organization	http://amigo.geneontology.org/amigo/term/GO:0016050	-0.22173769422469303	-1.1660968020176883	0.06060606060606061	0.22331964269130097	340	./Project_wg_result1739092074_GSEA/GO_0016050.png	67	525;57403;10497;1182;57617;10981;10016;10159;3753;537;9765;5007;23682;55823;29916;143425;440279;51382;2054;112755;6504;25956;6812;529;399687;5270;55654;149371;116841;947;338382;29091;51534;64753;6517;5027;9839;8447;950;8907;357;23603;596;8938;9882;84079;92421;6809;112476;60684;128866;1130;8773;5350;9525;7879;8878;6386;8546;11234;1742;257364;301;5798;5552;6845;6616	ANKRD27;ANXA1;AP1M1;AP3B1;ATP6AP1;ATP6AP2;ATP6V1B1;ATP6V1D;ATP6V1E1;BAIAP3;BCL2;CCDC136;CD34;CHMP4B;CHMP4C;CLCN3;CORO1C;DLG4;DOC2B;EXOC8;HPS5;KCNE1;LYST;MYO18A;OSBP;P2RX7;PDCD6;PLN;PRRT2;PTPRN;RAB22A;RAB32;RAB38;RAB7A;RAB7B;SCARB2;SDCBP;SEC31B;SERPINE2;SHROOM2;SLAMF1;SLC2A4;SNAP23;SNAP25;SNAP47;SNX11;SNX33;SQSTM1;SRGN;STX1B;STX2;STX3;STXBP1;STXBP6;SYT9;TBC1D4;TMEM127;TRAPPC11;UNC13B;UNC13C;VAMP7;VPS11;VPS18;VPS4B;VTA1;ZEB2;ZFYVE16
GO:0001764	neuron migration	http://amigo.geneontology.org/amigo/term/GO:0001764	-0.24570257867067757	-1.1687533760524378	0.13682092555331993	0.22337882870710135	172	./Project_wg_result1739092074_GSEA/GO_0001764.png	40	4139;6792;644168;7846;4208;10752;7976;2128;51473;4756;7422;7155;92737;653464;9201;886;585;9723;4131;56751;8851;6774;6722;63923;5879;558;2316;84623;79625;815;1812;9289;55558;153090;9423;8828;1499;57556;1630;10718	ADGRG1;AXL;BARHL1;BBS4;CAMK2A;CCKAR;CDK5R1;CDKL5;CHL1;CTNNB1;DAB2IP;DCC;DCDC2;DCLK1;DNER;DRD1;DRGX;EVX1;FLNA;FZD3;KIRREL3;MAP1B;MARK1;MEF2C;NDNF;NEO1;NRG3;NRP2;NTN1;PLXNA3;RAC1;SEMA3E;SEMA6A;SRF;SRGAP2C;STAT3;TNN;TOP2B;TUBA1A;VEGFA
GO:0019693	ribose phosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0019693	-0.21756563602063594	-1.169129738575971	0.06396588486140725	0.22395472789835025	431	./Project_wg_result1739092074_GSEA/GO_0019693.png	96	4698;2182;51268;65018;5236;2819;80201;2026;111;57673;8801;51166;5636;79717;114;8671;2986;3615;7415;51715;5313;4712;136332;65220;5211;9583;4621;390916;83401;402;1633;64802;525;5163;51079;8050;23205;4724;4879;9615;38;7498;142827;11182;353;3157;6888;5169;8870;11001;55022;5167;5198;4626;471;4723;22978;23417;8654;5151;115;170685;3948;9759;6999;197322;6774;26471;84649;5027;3630;4731;50808;64087;5515;53343;28964;100;4880;5538;107;51085;4882;201163;670;2033;8694;55669;1739;5563;3091;3356;120892;132;3156;978	AADAT;ACAT1;ACSBG1;ACSF3;ACSL4;ACSM6;ADA;ADCY1;ADCY5;ADCY8;ADCY9;ADK;AK3;APRT;ARL2;ATIC;ATP6V1B1;BEND3;BPHL;CDA;DCK;DGAT1;DGAT2;DLG1;ELOVL3;ENO2;ENPP1;ENPP3;ENTPD4;EP300;FLCN;GDA;GIT1;GPD1;GUCY2F;HDAC4;HIF1A;HKDC1;HMGCR;HMGCS1;HTR2A;IER3;IMPDH2;INS;LDHC;LRGUK;LRRK2;MCCC2;MFN1;MLXIPL;MLYCD;MYH3;MYH8;NADK;NDUFA13;NDUFA5;NDUFB6;NDUFS4;NDUFV1;NDUFV3;NMNAT1;NPPB;NPPC;NPR2;NT5C2;NUDT10;NUDT19;NUDT9;NUPR1;P2RX7;PDE5A;PDE8A;PDHX;PDK1;PFAS;PFKL;PGM1;PID1;PINK1;PIPOX;PKLR;PPCS;PPP2CA;PPT1;PRKAA2;PRPSAP2;RAB23;SLC27A2;SLC2A6;SLC4A4;STAT3;SUCLG2;TALDO1;TDO2;VCP;XDH
GO:0048284	organelle fusion	http://amigo.geneontology.org/amigo/term/GO:0048284	-0.2433813251169442	-1.1644046738654716	0.13865546218487396	0.2251218711667911	150	./Project_wg_result1739092074_GSEA/GO_0048284.png	29	55823;578;143425;55022;2054;662;201164;112755;6504;6812;10075;116841;338382;29091;8447;23788;9882;84079;92421;6809;112476;128866;79594;8773;7879;55669;301;6845;6616	ANKRD27;ANXA1;BAK1;BNIP1;CHMP4B;CHMP4C;DOC2B;HUWE1;MFN1;MTCH2;MUL1;PID1;PLD6;PRRT2;RAB7A;RAB7B;SLAMF1;SNAP23;SNAP25;SNAP47;STX1B;STX2;STX3;STXBP1;STXBP6;SYT9;TBC1D4;VAMP7;VPS11
GO:1990778	protein localization to cell periphery	http://amigo.geneontology.org/amigo/term/GO:1990778	-0.22401168846293196	-1.163671283994431	0.10021321961620469	0.2252187257631931	335	./Project_wg_result1739092074_GSEA/GO_1990778.png	57	5716;65267;30818;8650;55022;6711;9581;4884;51763;23163;55800;57728;10082;84687;112755;23513;6812;10434;11187;7275;5906;6248;10139;1601;3745;10640;3630;2852;5581;950;2316;8500;102;9528;2037;6769;682;9530;5865;6809;2013;5525;5593;7879;55625;29993;8878;1739;8825;3265;65125;9475;1742;5621;287;6616;65266	ADAM10;ANK2;ARFRP1;BAG4;BSG;DAB2;DLG1;DLG4;EMP2;EPB41L2;EXOC5;FLNA;GGA3;GPC6;GPER1;HRAS;INPP5K;INS;KCNB1;KCNIP3;LIN7A;LYPLA1;NPTX1;NUMB;PACSIN1;PID1;PKP3;PPFIA1;PPP1R9B;PPP2R5A;PREPL;PRKCE;PRKG2;PRNP;PSMD10;RAB3B;RAB7A;RAP1A;ROCK2;RSC1A1;SCARB2;SCN3B;SCRIB;SNAP25;SPTBN1;SQSTM1;STAC;STX1B;STX3;STXBP1;TMEM59;TUB;WDR19;WNK1;WNK3;WNK4;ZDHHC7
GO:0043254	regulation of protein-containing complex assembly	http://amigo.geneontology.org/amigo/term/GO:0043254	0.222878682715345	1.1597211418096514	0.08163265306122448	0.2318975068529779	392	./Project_wg_result1739092074_GSEA/GO_0043254.png	84	10565;10018;581;286430;1639;7124;3458;246;7341;148022;5601;29108;5908;84722;3297;80115;5734;2932;472;3375;6622;1410;3303;54552;5962;81559;5925;26191;948;1027;11315;9353;7037;10602;3084;57704;25959;829;24144;3320;2185;8775;9087;24139;7429;136319;54751;6662;55755;6804;26054;55737;25;7099;830;197358;832;10109;373509;859;50853;389;79969;55355;7111;10458;9636;10435;51466;56681;57731;22933;3280;57580;6403;129293;2885;10273;9026;3925;22919;57662;91663;5894	ABL1;ALOX15;ARFGEF1;ARPC2;ATAT1;ATM;BAIAP2;BAIAP2L2;BAX;BCL2L11;CAMSAP3;CAPZA1;CAPZA2;CAPZB;CAV3;CD36;CDC42EP2;CDC42EP3;CDK5RAP2;CDKN1B;CRYAB;DCTN1;EML2;EVL;FBLIM1;GBA2;GNL3L;GRB2;GSK3B;HES1;HIP1R;HJURP;HSF1;HSP90AA1;HSPA1A;IAPP;IFNG;ISG15;KANK2;MAPK9;MAPRE1;MTPN;MYADM;NAPA;NLRC3;NLRP2B;NRG1;PARK7;PREX1;PSRC1;PTGER4;PTK2B;PTPN22;PYCARD;RAF1;RAP1B;RB1;RDX;RHOC;SAR1A;SELP;SENP6;SIRT2;SLIT2;SNCA;SOX9;SPTBN4;STMN1;STUB1;STX1A;SUMO1;TFIP11;TFRC;TICAM1;TLR4;TMOD1;TMSB4Y;TNF;TRABD2A;TRIM11;USP50;VIL1;VILL;VPS35
GO:0097305	response to alcohol	http://amigo.geneontology.org/amigo/term/GO:0097305	0.22980491542819767	1.1608175594308168	0.10622710622710622	0.23201411642610933	248	./Project_wg_result1739092074_GSEA/GO_0097305.png	51	6690;7124;50943;2660;196;847;1080;2155;6531;2796;1621;1393;3351;5734;4988;939;7292;2203;9370;6138;7298;9314;10919;9353;4193;6720;2309;4087;641;6338;1813;2185;23367;8792;2235;6155;51208;2263;1392;2742;55929;109;142;1545;15;11184;841;6198;6648;5080;1536	AANAT;ADCY3;ADIPOQ;AHR;BLM;CASP8;CAT;CD27;CFTR;CLDN18;CRH;CRHBP;CYBB;CYP1B1;DBH;DMAP1;DRD2;EHMT2;F7;FBP1;FECH;FGFR2;FOXO3;FOXP3;GLRA2;GNRH1;HTR1B;KLF4;LARP1;MAP4K1;MDM2;MSTN;OPRM1;PARP1;PAX6;PTGER4;PTK2B;RPL15;RPL27;RPS6KB1;SCNN1B;SLC6A3;SLIT2;SMAD2;SOD2;SPINK1;SREBF1;TNF;TNFRSF11A;TNFSF4;TYMS
